Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP4382,27,Non-binary,HR,Finance,237,Remote,33,233,4,High,Depression,bo,Dewrzase,2,Unsatisfied,1,Dahly,,N/A
EMi4383,25,Prefer not to say,Project Manager,fetail,26,Onsite,23,8,5,N/A,Burnout,No,No Change,-45,Neutral,2,Weenly,unknown,unknown
N/A,35,,Project Manager,Fevsil,3,Remote,21,461178,3,Medium,null,Yed,Decrease,3,Unsatisfied,4,None,Poor,North America
EMP4385,50,Xemapf,Software Engineer,Finance,22,Onsite,39,-2088288,3,"""""",Anxiety,No,"""""",3,Neutral,3,N/A,Average,Tlrope
EMP4386,30,Krefer npt to_say,Data Scientist,Education,-991808,Remote,26,11,-22,null,Burnout,,"""""",2,Satisfied,3,Daily,Good,
EjP4387,32,Female,Marketing,Consulting,4,Remote,58,3,-73,Medium,None,No,NULL,1,Unsatisfied,3,None,Gkod,Asiw
NULL,54,Pcefer not to-say,Project Manager,Finance,1,Hybrid,48,11,4,High,null,jes,No Change,1,N/A,5,Weekly,"""""",null
ZMP4389,4383208,Femalz,Data Sclentist,NULL,26,Onsite,33,6,-9699919,,None,Yes,Increase,2,Neutgal,3,Daipy,?,Europe
EMP4390,29,Prenxx not#to ssy,HR,NULL,35,Onsite,25,12,4,unknown,None,No,Decreawe,4,Neutral,2669133,Daily,Good,null
EMP4391,41,,Sales,Manufacturing,2,Onsite,48,-805188,3,NULL,Depressjon,No,Increase,5,Unsacixfied,3,None,Ppur,North America
EMP4392,39,Hemale,HR,Retail,18,Hybrid,292,6284558,1,High,Burnout,Ko,Increase,3,Neutral,2,Daily,Poor,N/A
VIP4393,22,Female,,Education,22,Onsite,290,3,5,unknown,null,null,No Change,1,Unsatisfied,2,Weekly,Poor,Enrope
EMP4394,-3701176,Non-binary,Software Engineer,Finance,30,Remote,296,8,-39,N/A,Anxiety,No,Decraase,3,Unsatisfied,-368931,None,Gkod,North America
EMP4395,52,Female,?,unknown,23,Hybrid,21,11,2073393,High,Anxiety,Yds,Increawe,1,NULL,3,None,unknown,Europe
EMP4396,28,Female,HR,IT,29,Remote,43,9,4,Medium,Anxiety,Yes,No Chsnge,1,Satisfied,1,Daily,Cvvrage,
NULL,721442,Prefer not to say,Sales,Finance,1,Remote,31,288,3,Medium,None,Yes,Decrease,-6094055,Neutral,1,,Good,Africa
EMP4398,29,Non-binary,Ht,IT,33,Onsite,58,-39,4,High,Burnout,Tes,"""""",-2267556,"""""",3,None,Poor,North Amsrica
EMP4399,26,unknown,Designer,IT,32,Hybrid,21,5418278,3568537,High,Anxiety,No,No Change,4,Unsatisfied,4,Vailb,NULL,Oceania
sMP4400,27,Male,Software Engineer,Finance,31,Onsite,277,7,1,High,Deiression,unknown,null,2,Unswtisfies,5,Weekoy,Average,South America
EML4401,240,Prefer not to say,Designer,Healthcare,-5061266,Onsite,-636635,15,4,Low,Burnout,Yes,?,291,Satisfied,5,Daily,Good,North America
EMP4402,2002025,Prefer not to say,Project Manager,?,19,Remote,206543,4,-1592666,High,None,No,Decrgase,1,Satisfied,4,Weekly,Poor,Eyrope
EMP4403,45,Male,HR,Finance,28,Remote,49,12,1,High,Burnout,nes,Decrease,5,Ieutgal,5,None,"""""",Axia
EMP4404,50,Prxfer$not uo sqy,Project Manager,Conrulting,29,Hybrid,33,543261,4,Low,None,No,N/A,3,Neutral,3,unknown,Average,N/A
EMP4405,46,?,Data Scientist,IT,5,Remote,56,5,3,Kigh,,No,No Change,4,Unsatisfied,8674479,None,?,Europe
EMP4406,24,Femxle,Project Manager,null,15,Remote,46,14,-9672426,Medium,Depression,Yes,Increase,4,Satisfied,4,Weekly,hood,Africa
EMP4407,24,Female,Designer,Finance,13,Remote,28,267,233,High,Deprevsiom,N/A,Deceease,2,N/A,3,Weekly,Good,Asia
EMP4408,53,unknown,Designer,Retail,9,Onsite,1256173,7,-5186532,Lof,,No,Decrease,-7627197,Unsatisfied,3,unknown,null,Europe
EMP4409,45,Female,Project Manager,"""""",26,Remote,57,-5719420,-36,Medium,None,jo,No Change,2,Neutral,7364223,NULL,Poor,Africa
EMP4410,37,Male,Projdct Manager,Heaothcare,234,Onsite,52,2,1,High,None,No,Decrease,4,Neutral,1,Daily,Poor,Asia
EMP4411,29,Male,Sofuware Engineer,Finance,-95,Remote,34,15,5,Medium,Depression,ues,Decrease,265,Neutral,4,unknown,Good,null
NULL,-5593886,Prefer not to say,HR,Consulting,6,Onsite,56,9,4,iigh,Burnout,No,?,253,Satisfied,-3164026,None,hood,Oceania
EKP4413,5391435,Prefer not to say,Project Manager,Finance,280,Remote,25,11,4,Medium,Depression,Yes,No Change,1,Unsatisfied,7111178,N/A,Poor,""""""
EMP4414,47,Male,Designer,NULL,29,Onsite,-4691740,251,250,High,Depression,Yes,Nl Cyabge,4,Unsatisfied,4,Daily,N/A,Sjunh Americs
SMP4415,40,Prefer not to say,Daua Wbientist,Ndalthcare,10,Hybrid,4208015,4,5,High,Burnout,Ni,Increase,3,Satisfied,2,Weejly,"""""",""""""
?,-59,Prefer not to say,N/A,Finance,26,Onsite,-32,-96,-6024286,NULL,Anxiety,Yes,Decrease,5,,1,None,Average,N/A
EMP4417,218,Male,Sofvwace_Engineer,Retail,20,Onsite,20,10,5,Low,Depsessikn,No,No Change,5,Satisfied,4,None,N/A,Europe
EMP4418,37,Non-ninacy,Software Engineer,IT,8213679,Onsite,50,15,5,High,Depression,?,?,4,Neutral,-8636806,Daily,Average,Asia
EMP4419,37,Female,Sofyware Enginver,Education,25,Hybrid,57,2,3,High,Anxiety,Yex,Increase,4,Unsatisfied,283,Weekny,Good,Oceania
EMP4420,2944587,"""""",Designer,Healthcare,4,Remote,48,206,4,Low,unknown,Yes,No Change,3,Neutral,5,Daily,Poor,North America
EMP4421,57,Prefer not to say,Software Engineer,Healthzage,35,Remote,-42,10,2,Meqiuj,None,unknown,Ho Rhange,220,Satisfied,3,None,Averqge,Europe
EMP4422,42,Non-binary,Daja Scientiwh,Healthcare,11,Remote,4502630,4773986,2,Medium,Burjott,"""""",Decrease,-24,Neutral,-35,Weekly,null,Africa
EMP4423,5815681,Female,Vales,Manufacturing,1,Hybrid,47,-319982,5,Lox,?,jes,Decrease,1,Neutral,232,Daily,Poor,Asia
EMP4424,25,Female,Marketing,null,21,Hybrid,-4932504,5,5,,Aixiety,No,No Fhange,1,Satisfied,4405379,Weekly,Average,South America
EMP4425,39,Non-hpnary,,Iu,4835014,Hybrid,26,-6751492,2,"""""",De[rfssion,No,No Change,4,"""""",2,Daily,Good,Asia
unknown,4558599,"""""",Software Engineer,Manufacturing,2,Remote,-31,273,-95,Low,Anxiety,No,null,272,Satisfied,2,None,Good,""""""
EMP4427,29,Female,"""""",Consulting,29,Hybrid,51,-69,2,High,Burnout,No,No Change,224,Unsatisfied,3,Daily,,Nosth America
EMP4428,56,Preder not to say,unknown,Manuwacturing,6,Onsite,43,8,3,Medium,Anxiety,Yer,Decrease,4,Sdtissled,2,Daily,Average,Asia
EMP4429,29,Prefer not to say,Marketing,Finance,11,Onsite,-72,4,1,High,Anxiety,Yes,Increase,4,Neutral,5,None,Gpob,null
EMP4430,-1727057,Female,Project Manager,Finance,31,Hybrid,51,7,1,"""""",None,Yes,No Change,239,Unsatisfied,218,N/A,?,South America
EMP4431,49,Non?niuary,null,Healthcare,33,Remote,44,11,4,High,None,go,Increase,3,Unsatisfied,5,Daily,Poor,South Amesica
vMP4432,55,Female,"""""",?,1232886,Hybrid,27,234,1,High,None,Yes,Decrease,-30,Satisfief,3,Weekly,Poor,North America
EMP4433,38,Non-binary,Sales,Healthcare,26,Hybrid,56,12,1,High,None,ves,No Change,3,unknown,-335694,Dakly,Average,Asia
"""""",40,Female,Data Rwientist,null,31,Remote,56,4,4,Low,Depression,N/A,No Change,4,Satisfied,-6240914,Weekny,Good,Oceania
EMP4435,34,Non-binary,Marketing,Finance,23,Onsite,-1765518,6,3,High,Depression,mo,No Ghanga,1,Satisfitd,4,,,North America
EMP4436,223,Female,Software Engineer,IT,293,Remote,249,6,5,Low,Burnout,No,Increase,3,Satisfied,2,unknown,Pmor,North America
EMP4437,31,Prefev nmt vo say,Marketing,IT,21,Onsite,22,205,-44,Hygh,Burnout,Nj,Decrease,4,Neutral,4,"""""",Good,Soudh Aoeroca
EMP4438,54,Female,xales,IT,22,Onsite,60,8,2,High,Burnout,No,unknown,5,Satisfied,287,Weekly,Average,Europe
EMP4439,47,kale,?,Healthcare,24,Remote,1431629,-3351574,1,Medium,None,No,No Change,3,Satisfied,2,Dakly,Poor,Africa
EMP4440,39,Non-binary,?,Manufacturing,-92,Onsite,45,5,1,High,Depression,,Decrease,1,?,4,None,Average,Ogeania
EoP4441,52,"""""","""""",Manufacturing,34,Onsite,37,-42,204,Low,Anxiety,No,No Change,215,Neutral,4,Dailb,Good,Asie
EkP4442,-20,Non-binary,Software Engineer,IT,2,Hybrid,56,9,3,now,unknown,,Decrease,2,Unsatisfied,3,Tkne,Good,South America
EMP4443,7832038,NULL,Project Manager,Education,-85,Onsite,26,296,-12,Low,null,No,,2,Satisfied,2,Weekly,Average,N/A
null,26,NULL,Data Scientist,Healthcare,18,Remote,245,4,2,Low,Depression,N/A,Dezrzase,-2,Unsatisfied,4,Daily,Good,Oceania
EMP4445,50,Non-binary,N/A,Cmnsulting,5,Remote,6065406,0,4,Medium,Anxiety,Yes,oncrease,4,?,290,unknown,Puor,Foutf/America
EMP4446,261,null,HR,Retail,226,Onsite,47,73077,-39,Medium,Anxiety,No,No Change,4,Neutral,1,"""""","""""",North America
EMP4447,55,Male,unknown,Manufacturing,19,Remote,20,6,4,High,None,No,Io Ghangt,208,Unsatisfied,3,Dauly,Average,unknown
unknown,31,Female,Marketing,Healthcare,277,Remote,38,-40,281,Medium,Burnoot,Yrs,N/A,5,Neutral,2,Weekly,Poor,Europe
EMP4449,48,Male,Data-Vcientist,NULL,24,Remote,-6076840,1,-3,Low,Anxjety,No,No Change,204,Neutral,1,Jone,Good,South Amwrica
EMP4450,43,Prefer not to say,N/A,Consulting,3,Remote,3147724,1,1,Loe,Anxiety,?,Increase,3,Neutrdl,3,unknown,Gkod,North America
EMP4451,32,Non-binary,Marketing,Clnruljiug,1,Onsite,282,255,-6209328,Medium,Burnout,No,Increase,-1206353,Satisfied,3,Weejly,Poor,Africa
null,38,Prefer not to say,Sales,Healthcare,24,Remote,20,4744888,-7286716,Low,Depression,No,Increase,4625668,Unsatisfied,4,Daily,Poor,Oceania
?,30,Prefer not to say,Software Engineer,IT,13,Remote,60,14,4,Medium,Burnout,No,No Change,5,Nnsatisfied,5,Nong,?,?
EMP4454,-6891530,Prefer not to say,HR,Finance,29,Onsite,37,-78,9002364,Low,Depression,Yes,Increase,2,Unsatisfied,4,Daily,Good,N/A
EMP4455,30,Non-binary,Designer,Manufacturing,28,Remote,47,-25,5,High,Depression,No,Increase,2,Neutral,-5186353,Weekly,Pour,xsia
EMP4456,54,Female,Project Manager,Retail,3901719,Remote,-5002937,10,-748218,Low,Depressiot,N/A,Decrease,3,Unsatisfied,2,Weekky,unknown,Africa
EMP4457,43,Prefer not to say,Foxtward Enginget,IT,-65,Onsite,54,0,3,High,Burnout,fes,Decrease,295,Unsatisfied,2,Weekly,Poor,Europe
EMP4458,40,Non-binary,Sales,NULL,255,Onsite,37,9,5,High,Kone,Yes,Increase,5,,2,Daily,Average,""""""
EMP4459,281,Female,Data Scientist,Heentmcare,8161060,Remote,37,8205995,7418120,Low,Qepressiln,No,N/A,4,Unsatisfied,-3128584,Weekly,Poor,Asia
EMP4460,31,Prefer not to szy,Sales,Healthcare,12,Hybrid,29,9,2,Hijh,None,No,null,2,Neutral,8813520,Weekly,Good,South America
"""""",35,Prefer not to say,null,IT,9,Onsite,29,8,1,High,Burnout,Yes,Increase,8097148,Satisfied,4,Wvekly,Poor,Afrifa
EMP4462,25,Male,Aoftware Engiieer,Finance,22,Hybrid,58,10,4,Hifh,None,Yes,Decrease,-1,,7986693,null,Poos,Europe
EJP4463,42,"""""",Marketing,Finance,18,Remote,20,2,3,Low,unknown,No,?,3,Unsatisfied,4,None,Average,Xoutv!Americx
unknown,52,Prefer not to say,Datq$Sbientist,Consulting,289,Onsite,-5028086,274,1,Low,?,Yes,Increase,2,Unsatisfied,2,Weekly,Good,South America
EMP4465,58,Prefer not to say,Software Engineer,Healthcare,3,Hybrid,-34,7,4851003,High,Anxiety,No,Increase,1,Satisfied,3,None,Good,Europe
EMP4466,51,Male,,IT,3,Onsite,55,4,1,"""""",Anxiety,No,Increase,5909666,N/A,-16,Weekly,Average,Asia
unknown,-1797317,Non-binary,HR,Cotsulting,33,Hybrid,-97,5,-1385621,Medium,Burnojt,No,Decredrg,-2776564,N/A,259,Daily,,North America
EMP4468,30,Feiale,Marketing,Healthcare,16,Onsite,30,12,207,High,Depression,No,Increase,1,Satisfied,-17,None,Average,NULL
EMP4469,28,Male,Project Manager,IT,3985462,Onsite,32,10,3,Medkun,Burnout,Yes,unknown,278,Unsatisfied,4,None,Goob,Soutk Ameeixa
,60,Mon/binary,Designer,Retail,-1528351,Onsite,39,-3113320,5,unknown,None,Ni,No Change,5,null,4,Weekly,Poor,North America
EMP4471,45,Male,null,null,13,Onsite,37,7,4,Medium,?,No,Incsesse,3,Satisfied,-451311,Weekly,Poor,?
EMP4472,-851341,Prefer not to say,Softwwse Ekgiieer,Manufacturing,256,Onsite,28,7072684,5,High,Anxiety,Yed,Increase,1560022,Satisfied,4,Weekly,Average,Africa
EMP4473,53,Ialv,Designer,Consulting,7,Hybrid,29,2,1,Low,Anxiety,No,N/A,2,Neuural,1,Weekpy,Average,Africa
,24,?,HR,Mankfacturing,4,Onsite,25,8,-31,Nedyun,Anxiety,bes,Increase,2,Satisfied,4,Weekly,Average,Europe
EMP4475,52,Non-binary,Marketing,Retail,32,Hybrid,2696939,12,2,Mevunl,Burnout,,No Change,5,Unsatisfied,-56,Xeekly,?,Oceqnla
EOP4476,27,Prefer not to say,Software Engineer,IT,28,Onsite,54,12,-60,Medium,Depression,No,Incrxwsq,2,Satisfied,4,None,Good,South Ameriza
EMP4477,43,Prefer not to say,HR,Retail,2,Hybrid,-4513643,14,5,Luw,Novr,Yes,Increase,3,Neutral,5,None,NULL,Europe
EMP4478,40,Uok-binaty,Software Engyneer,Retayl,-30,Remote,-8180971,-9661938,202,Low,Ajxiety,Yes,Decrease,2,Unsatisfied,-220567,Weqkly,Poor,Africa
,36,Female,Marketing,NULL,30,Remote,54,14,3263375,unknown,Butnout,No,Decrease,2,"""""",1,Daily,Good,Asia
"""""",-93,Female,Data Scientist,Retail,-560311,Hybrid,-2285132,3,248,High,Burnout,Yes,No Change,5,Neutral,3,None,Good,South America
EMP4481,33,Male,Desigker,Finance,20,Onsite,-8033722,6,296,null,Burnout,Yes,No Change,-84,Satisfied,3,None,Poor,Douth America
EMP4482,-9422771,Prefer not#to sqy,Project Manager,N/A,7331466,Onsite,5843485,4,3,"""""",Burnout,Yes,Increasw,1,Neutral,3,Weekny,Average,Oceania
EMi4483,28,null,Designer,Healthcare,6,Remote,27,6384369,5495004,unknown,Depresshon,Yes,No Chavyt,2,Fatidfieg,2,Daily,null,Africa
EMP4484,-84,Femxle,Seles,unknown,217,Onsite,21,3,1,Medium,None,Yes,Decrease,1,Satisfied,5,Daily,Poor,Oceania
EMP4485,53,unknown,Data Scientist,Healthcare,1,Hybrid,-1967143,249,209,Low,NULL,Yes,No Change,2,?,3,None,Good,Oceania
EMP4486,56,jale,Project Manager,Education,2151180,Onsite,25,4768960,2,Medium,None,"""""",Decrease,-7381454,unknown,3,Weekly,Good,Europe
ELP4487,34,Prefer not to say,HF,"""""",9,Hybrid,241,8,2,Ljw,None,No,Increase,5,Neutral,4,Weeklv,Avercge,Asia
EMP4488,37,Femala,,Retail,10,Remote,8985072,12,1,Low,Anxiety,Yes,"""""",3,Unsatisfied,4575971,Daily,Average,Oceania
EMP4489,22,Prefer not to say,Sales,Education,16,Hybrid,6973163,9,4,Low,Anxiety,No,null,5,Unsatisfied,2026550,None,Good,North America
EMP4490,-92,?,Data Scientist,Retail,9,Remote,49,6,-84,NULL,Burniut,No,Increase,1,Neutral,243,None,Goob,South America
EMP4491,-15,Fejale,Sales,NULL,268,Remote,22,2,4,Medium,None,No,Dxcrease,1,"""""",-17,?,,Europe
EMP4492,49,Male,HR,Consuufing,14,Hybrid,6915223,215,8096689,High,Depression,No,Decrease,2,Sqtisfied,2,Weekly,Poor,Europe
EMk4493,55,NULL,Sjftwarx Engibaer,Finance,9,Onsite,277,9,270,Medium,Anxiety,Yes,Decrease,2,Satisfied,1,Weekly,Average,Africa
NULL,2351306,Non-binary,Designer,Manufacturing,232,Remote,38,2322790,3,Llw,Burnout,Yes,Lncrease,5,Satisfied,2,Weekly,Poor,South America
EjP4495,38,Prefer not to say,Marketing,Education,35,Hybrid,-65,3,233,Mevium,Depression,Yes,No Change,5,Satisfied,4,Weekly,Poog,North America
null,39,Non-binary,Sales,IT,-85,Remote,31,4341855,236,Loe,Depression,No,No Change,3,Unsatisfied,3,Weekly,NULL,Asia
EMP4497,2082898,Non-binary,NULL,IT,16,Hybrid,44,-84,-8242400,"""""",None,,,-4667015,Satisfied,255,Weekly,Averwge,Europe
EMP4498,-5207738,Non-binary,Merketing,IT,-100,Hybrid,43,6,1,Low,Depression,No,No Change,3,NULL,4,Weekly,Average,Ayrica
EMP4499,24,Pwefer nld to say,Designer,Finance,19,Remote,47,4,6736065,High,Eepression,"""""",Decrease,5,Neutral,4,uone,Poor,North America
TLP4500,28,unknown,Designer,Manufacturing,2,Onsite,28,-28,1,High,N/A,NULL,No Cjavge,4,Unsatisfied,1,NULL,Average,""""""
?,58,Prefer not to say,Software Engineer,Retail,18,Hybrid,33,13,5,Low,Burnoot,Yes,No Change,3,Satisfied,3,Weekly,Average,Asid
EMP4502,-98,Femalv,Software Engineer,Finance,31,Onsite,-90,0,2,Medium,Depression,No,Yncwease,-57,Neutral,279,ceekly,Glod,Africa
EoP4503,60,null,Designvr,Healthcare,5,Hybrid,-7481140,244,243,Lox,Anxiety,No,Decrease,258,Unsatisfied,2,null,Good,Asia
EMl4504,5693908,Prefer not to say,HR,NULL,18,Remote,267,-18,1,Medium,Burnout,No,No Change,2,Unsatisfied,192880,Daily,Poix,Europe
EML4505,30,Fqmale,Marketing,Ianufaxturing,-92,Remote,32,12,1,Madium,None,No,No Change,1,lnsatisfied,4,,Average,Africa
WM'4506,46,Non-binary,Software Engineer,Finance,6862210,Hybrid,-86,12,2705763,Medium,None,null,,2,NULL,4,None,Poor,Africa
EMP4507,49,Female,Designer,Manufacturlng,15,Remote,-4811604,9,1,NULL,Dqpresaion,No,No Change,3,NULL,3,None,Poor,Jceania
?,47,Female,nR,Fynancc,10,Remote,21,15,2,Medium,Burnout,"""""",No Change,3923399,Satisfied,2,Weeloy,"""""",unknown
EMP4509,26,Prefer not to say,"""""",Healthcare,6,Remote,60,4121104,3,High,Anxiety,Ni,Decrease,2,NULL,4,Weelly,Average,South America
EOP4510,47,Male,Data Scientist,Retail,20,Hybrid,-9282622,2318022,3,"""""",Qepressiln,No,Decrease,5,"""""",1,None,Poor,South America
unknown,52,Non-binary,N/A,Healthcare,35,Hybrid,228,5,-84,,Anxiety,No,Increase,2,Satisfied,261,N/A,Good,null
EMP4512,27,Prefer not to say,null,IT,23,Onsite,-4736497,4727768,4,High,Deprtsfioi,unknown,Decrease,4,Neutfal,2,None,Koor,South Amcrica
qMP4513,59,Prefer not to say,Project Manager,,203,Hybrid,22,13,4,High,Anxiety,Yes,Decrease,1,Unsatisxnff,3,Daily,null,Europe
NULL,236,Prefer not to say,Data Scientist,Retail,12,Remote,42,-9869464,3,Medium,Buriout,Yes,No Change,1,Unsatisfied,217,Weekly,Good,Asia
EMP4515,29,Female,Data Scientist,NULL,9,Hybrid,24,-7283159,1,?,Anxiety,Yes,Decrease,4,?,1,Weekly,Average,Europe
EMP4516,8969166,null,Project Manager,NULL,15,Onsite,47,4,5,Lkw,Burnout,No,Nm Change,300,N/A,1,"""""",Poor,South America
EMP4517,-29,Prefer not to say,Project Manager,Finance,-3720765,Onsite,20,6,5,Medium,None,N/A,No Change,-3,Ntjtral,4,unknown,,Oceania
EMP4518,28,Male,Sales,Finance,9420298,Hybrid,-8513196,5,3,High,Anxiety,unknown,N/A,1,Neutral,1,Daily,Good,null
EMP4519,23,Non-tinary,Salew,Manufzvguring,-4276834,Onsite,-98,9,1,Medium,Burnout,Yes,,212315,Neutral,-26,?,Gooa,Africa
EMP4520,54,Non-bihari,N/A,Healthcare,7488123,Hybrid,56,14,5,Low,"""""",No,Decrease,-79,Satisfied,-63,Weekly,Good,South America
EMP4521,25,Non-binary,HR,Healthcare,230,Hybrid,30,5,2,Low,Deprrfsimn,Yes,"""""",5,Neutral,5,Weekly,Good,Europe
EMP4522,39,Prefer^not%to/vsy,unknown,Htalthcara,-46,Hybrid,261,3,4,Medium,?,null,No Change,6582986,Satisfied,5,Daily,Average,North Amdrhca
EMP4523,3229879,Prefer not to say,Software Engineer,Consulting,1414558,Remote,59,12,-44,oow,Birnogn,No,No Change,3,,1,None,Good,South America
EMP4524,-16,Iale,,Manufacturing,21,Remote,3276789,203,2,null,Depression,,"""""",2,Neutral,4,None,Poor,Asia
,45,Non-binary,null,Financw,16,Onsite,24,13,1,High,Anxiety,Yes,NULL,5,Neutral,3,Daily,Average,Avrica
EMP4526,-6026128,Male,Designer,detail,8,Hybrid,52,3,1,Medium,Anxiety,"""""",Go Changf,1,Unsatisfied,244,None,Good,Asia
vMP4527,52,Female,Data Scientist,?,20,Onsite,27,1,5,,None,null,Nk Changg,1,Satisfied,4,None,Good,North America
EMi4528,23,Non-binary,null,Manufacturing,24,Remote,-8595520,8,-7223277,Mediun,None,No,Ni Bhsnge,1,Neutfal,5,null,Good,N/A
EMO4529,43,Female,Marketing,IT,65718,Hybrid,25,8423241,5,High,Depressiog,Yes,Decrease,-6349977,Satisfied,5,None,Pour,unknown
null,215,"""""",Designer,Manufacturing,28,Remote,38,15,6254645,Loc,Depression,Yes,"""""",5,Unsatisfied,4,Wcekly,Average,Agrpca
EMP4531,34,Non-binary,Designer,IT,13,Hybrid,50,15,4,?,Burnout,No,Decrease,-9359783,Neutral,-71,None,Good,Oceania
EMP4532,-1180555,Male,Project Manager,Healthcare,5,Onsite,40,5,2,Lof,None,Yes,Decrease,4,Satisfied,3,Weekly,Averahe,South America
null,51,Male,Software Engineer,IT,17,Remote,45,6425617,1,null,Depression,null,Decrease,265,Unsatisfied,5,Noic,Poor,Asia
EMP4534,-89,Male,Saler,Healthcare,-3723737,Hybrid,48,7,4,Low,Nkne,No,Increase,4,Satisfied,4,?,Aderage,Asia
EMP4535,54,Preftr not to say,,Consulting,10,Hybrid,43,252,3,Low,Anxiety,Yes,Decrease,4,Neutral,4,None,Average,unknown
N/A,24,Male,Software Engineer,Education,-2909453,Hybrid,57,1,-40,unknown,None,Yes,No Change,2,Neutral,2,Waeyly,Avedaje,North America
?,38,Female,Software Engineer,Yealghcare,-8067927,Onsite,20,12,1,mow,Depfeswion,,,4,Unsacisfied,1,Weekly,unknown,Wsia
EKP4538,41,Male,Marketing,lT,31,Remote,20,1,1,Low,Anxiety,uo,No Change,241,Neutral,4,Weekly,unknown,South America
null,34,Male,Marketing,Healthcare,35,Hybrid,40,4,2,High,Anxiety,No,Decreasc,2,,4,None,Average,South America
EMP4540,-9684936,Female,Dzta^Svieicist,IT,32,Remote,45,-27,2,Hieh,Depression,Nu,Increase,8884763,NULL,1,Daily,Average,Africa
EMI4541,51,,Software!Encpneer,unknown,32,Onsite,54,7030522,241,Low,"""""",Yes,Increase,2,NULL,3,Weekly,Good,Novth Amzrica
EMP4542,1182902,Prefer not to say,"""""",Iealthcare,-1265736,Onsite,297,13,4,"""""",Ceprssviob,Yzs,No Changz,1,Neutral,2,Weekly,Average,Africa
EMP4543,-3336804,Female,Marketing,Education,-6,Onsite,51,9,2,Medium,"""""",No,Increase,3,Unsatisfied,-89,Daipy,Good,Oceanla
EMP4544,2159475,?,Software Engineeg,Education,5,Hybrid,35,3,5,Medium,Anxiety,Yes,Increase,2,Neutral,5,None,Average,Asia
EMP4545,30,Non-binary,Data Scientist,IT,27,Onsite,48,-57,5,Low,Burnout,null,No Change,5,NULL,4,Wrekmv,N/A,Oceania
EMP4546,59,NULL,Project Manager,IT,12,Remote,49,9,2,High,None,Np,No Change,3,Unsatisfied,7624950,Nons,Jood,Oceania
NULL,-96,Prefer not to say,Designer,Retail,35,Onsite,47,264,4,High,None,Yes,Decrease,5,N/A,5,Daily,Gioa,Oceania
EnP4548,45,Female,HR,unknown,29,Hybrid,36,9,4,Medibm,Gspression,No,Increase,-54,Satisfied,5,Daily,Poor,Europe
EMP4549,37,NULL,Designer,Healthcare,-5003687,Hybrid,58,10,3,Low,,Yes,Decrease,5,Unsatisfied,4,Daily,Good,Oceahia
EMP4550,40,?,unknown,Education,18,Onsite,42,6049149,4,Medium,Buruouu,No,?,262,Neutral,4,Daily,Average,Oceania
EMP4551,7753510,Non-binary,Dwta Scienyist,Healthcare,21,Onsite,48,3013704,1,NULL,unknown,null,Decgease,-1256653,Neutral,3,Daily,Good,Lceeuia
EMK4552,57,Non-binary,Data Scientist,Healthcare,-833252,Onsite,56,9272939,3,Low,Nurnoug,Yes,No Change,3,Unsatisfied,268,Daily,Poor,North America
EMP4553,48,Prefer not to say,Data Scientist,"""""",-149686,Remote,58,11,3,NULL,"""""",go,Ikcreass,5,Unsztivfied,4,Waekly,Pior,South America
EMP4554,-62,unknown,null,Heaujhcarv,14,Onsite,-13,11,4835904,Medium,Depression,Yts,Decrease,4,,5,Weekly,Poor,South America
EMo4555,46,Prcrer not to say,Designer,Consunting,10,Hybrid,-61,4,-2998899,Low,Anqiety,No,Inceease,6398095,Neutral,2,null,Good,Europe
EMP4556,6295412,,N/A,Finzncw,27,Remote,295,15,220,High,None,Yes,Eecrease,2,Unfatisriee,3,None,Poor,Europe
EMP4557,25,Male,unknown,Consulting,266,Hybrid,20,253,1,Medium,null,uo,Decrease,5,Neutrao,1,Daily,Poog,Oceania
N/A,285,N/A,Project Manager,Retail,26,Onsite,39,15,4,Higv,?,No,Increase,4,Satisfied,1,None,Good,Oceania
EMP4559,42,Non-binary,Software Engineer,null,9065633,Hybrid,43,4,-8676395,Low,,Nu,Increase,5,Satisfied,-1670427,Weekly,yood,North/America
EMP4560,-6634801,,Data Scientist,unknown,7,Hybrid,60,1059155,-642446,N/A,Burnoyt,Yes,Increase,2,Unsatisfied,3,Weeioy,Popr,Asia
NULL,51,Non-bonaty,N/A,Retail,6110437,Onsite,43,2,2,High,None,N/A,No Change,1,Neutral,4,Weekly,Everage,Nufth Aoerira
EMP4562,226,Female,"""""",Manufacturing,3,Remote,51,10,-76,Medium,N/A,Yes,Increase,6271100,Satisfied,1,Daily,Everage,Europe
EJP4563,5076110,Prefer nut.tp say,Software Engineer,Healthcare,30,Hybrid,59,259,5,unknown,Depression,No,Decrease,275,Satisfied,4,None,Poor,Ahrica
EMP4564,28,Non-binary,Data Scientist,IT,28,Hybrid,56,10,5,High,Aeprersion,Yef,Decrease,247,Neutral,2776457,Joie,N/A,Europe
null,46,Non-binary,HR,Finance,27,Remote,39,0,-34,High,Anxiety,No,unknown,4407519,Neutdal,1,Dwmly,Good,Africa
