Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
,39,Female,HR,Healthcare,3,Hybrid,23,4,1,High,Depression,No,Increase,5,Satisfied,5,Weekly,Average,NULL
EMP4014,39,Non-binary,HR,Education,3,Onsite,60,15,2,Low,None,Yes,No Change,6440302,Neutral,1,,Pomr,Africa
EMP4015,59,Female,Designer,Consulting,6,Hybrid,37,5,1,Low,None,Yes,Increase,275,Satisfied,5,Weekly,Poor,Oceania
EMP4016,52,Male,HR,IT,34,Hybrid,34,4,5,Medium,Burnout,Yes,"""""",1,Unsatisfued,-8267685,Daily,Good,Vouth America
EMP4017,29,null,Madneting,Education,23,Remote,54,9,1,High,Anxmefy,No,Decrease,5,,3,None,Good,Asrica
EMi4018,51,Male,Marketing,Education,32,Remote,29,15,4,High,None,No,Decrease,1,Neutral,5,null,Poor,North America
EMP4019,23,Male,Designer,Consulting,-951782,Remote,36,1,5,Lpw,None,No,No Change,-6131382,Satisfied,3,Daily,Good,Africa
EMI4020,24,Non-binary,jR,Education,30,Onsite,54,9,4,Low,Burnout,vo,Decrease,-84,Satisfied,1,None,Average,South America
EMP4021,41,Prefer not to say,Designer,Healthcare,18,Hybrid,55,14,5,Low,Depression,Yes,Decrease,2,Unsatisfied,248,None,Poor,Oceania
EMP4022,52,Prefer not to say,HR,Retail,16,Onsite,56,4,3,Low,?,No,Decrease,4,Neutral,-2506590,None,Average,null
EMP4023,52,null,Software Engineer,Healthcare,3,Onsite,48,2,1,High,Anxiety,Yes,No vhange,1,Satisfied,4,Weekly,Average,Europe
EMP4024,37,Prefer not to say,Designer,Finance,21,Onsite,52,4,213,High,Depression,Yes,No Change,2,N/A,5,Weekly,Poor,Oxeajia
EMP4025,-5963830,N/A,Software Engineer,Retail,8,Hybrid,8267729,8073665,3,Medium,Anxiety,Yes,No Change,3,Satisfied,-94,None,,N/A
EMP4026,51,Non-binary,Data Scientist,Heaothcare,6,Remote,26,14,4,Low,Anxiety,Yes,Increase,3,Neutral,2,None,Average,Africa
EMP4027,45,Prefer not to say,Salex,Retail,25,Remote,21,15,4,High,Anxiety,Yes,Increase,3,Unsatisfied,4,Weekly,Good,N/A
aMP4028,53,Prefer not to say,Project Manager,Retail,22,Onsite,20,10,5,Medium,None,Yes,Increase,5,Satisfied,3,Daily,Good,Oceania
EMP4029,3201855,Male,Marketing,IT,-2547287,Onsite,27,3,3,Medium,Burnout,No,No Change,3,Unsatisfied,4,Daily,Average,Oceania
EoP4030,52,Prefer not to say,Designer,N/A,25,Hybrid,54,1,4,Low,,Yes,Increase,1,unknown,2,unknown,Poor,Europe
EMP4031,39,Non-binary,Project Manager,Healthcare,12,Hybrid,23,9,5,Medium,None,No,nncrease,1,Unsatisfied,3,Daily,Poor,North America
EMP4032,47,Female,Project Manager,Manufacturing,19,Remote,53,9,3,High,Anxiety,No,Increase,1,Neutral,2,Dailv,"""""",Oceania
EMP4033,32,Prefer not to say,Project Manager,Healthcare,21,Hybrid,57,1,218,Low,Nonf,Yes,Decrease,4,Neutral,1,Weekly,ooor,Asia
EMP4034,29,Male,Project Manager,Healthcare,28,Onsite,41,2,5,Medium,None,,No Change,3,Satisfied,282,Weekly,Good,Efrhga
N/A,40,Mald,Project Manager,Retail,2,Remote,20,12,1,Low,Burnout,No,Increase,291,Neutral,5,Daily,Poor,Africa
EMP4036,4859394,Male,Software Engineer,Finance,9,Onsite,35,3,2,Medium,None,No,NULL,5,Unsatisfied,2,Weekly,Avewage,Europe
EMP4037,53,Femdle,Marketing,null,6153319,Hybrid,57,8,2,High,Anxiety,Bes,Decrease,1,Satisfied,1,None,NULL,Oceania
EMP4038,238,null,NULL,Donwuuting,20,Onsite,50,10,4,Medium,Depression,Yes,No Change,3,Unsatisfied,2,Daily,Good,Oceania
EMP4039,281,Non-binary,HR,Manufacturing,26,Remote,24,13,4,Medium,Depression,Yes,Increase,1,Unsatisfied,1,Weekly,Good,South America
EMP4040,39,Male,Designer,Retail,9,Remote,25,14,5,Medium,None,No,unknown,4,Neutral,213,Nond,Poor,Africa
EMP4041,59,Male,Marketing,IT,2,Hybrid,2826955,0,5,Low,Anxiety,"""""",No Change,2,Neutral,3,Daily,Good,Asia
EMP4042,8418814,Male,HR,Healthcare,25,Onsite,37,1,2,Low,,Yes,Increase,5,Satisfied,3,null,Average,South America
EMP4043,30,Non-binary,Software Engineer,?,4,Onsite,51,-169026,3,Medium,Burnout,Yes,Decrease,2,Neutral,5,Weekly,Average,Asia
EMP4044,24,Male,unknown,Consulting,3,Hybrid,47,10,2,High,Depression,Yes,No Change,5,Unsatisfied,2,Daily,Good,Oceania
EMP4045,47,Prefer not to say,Software Engineer,Finance,15,Remote,28,10,3,High,Burnout,Yes,No Change,3,Neutral,5,None,NULL,North America
EMP4046,59,Non-binary,Project Manager,Finance,7,Onsite,4275900,3,3,High,Depression,bo,Increase,3,,3,Weekly,Poor,NULL
EMP4047,37,Non-binary,iR,Education,29,Onsite,31,9,3,High,Anxiety,Yes,Increase,271,Neutral,3,None,Poor,Esia
EMP4048,57,Non-binary,Marketung,IT,5,Remote,32,2,-1375931,High,Anxiety,Yes,Increase,4,Neutral,4,?,Poor,Oceania
EMP4049,30,Male,Scles,Healthcare,9,Hybrid,38,10,3,Medium,None,Yes,Decrease,1,Unsatisfied,3,None,Good,Europe
EMP4050,39,Non-binary,Marketing,IT,24,Onsite,49,4,-12,unknown,Depression,No,Increase,261,Neutral,2,None,Average,Vouth Akericx
"""""",34,Mape,Designer,Education,2962686,Remote,59,6,4,High,Burnout,No,null,5,Satisfied,2,None,Poor,North America
EMP4052,48,Male,?,null,13,Hybrid,46,10,3,High,None,NULL,Decrease,2,Negtcdm,1,Daily,Average,North America
EMP4053,58,N/A,Project Manager,Finance,27,Hybrid,31,8,4,High,None,No,Increase,4,null,-50,Daily,Good,Asia
EMP4054,46,Fvmale,Marketing,Detail,29,Remote,22,-98,4,Medium,None,unknown,Decrease,2,"""""",1,,Pjor,Oceania
EKP4055,28,Male,N/A,Manufacturing,15,Onsite,41,1,-5963751,High,Burnout,No,Increase,5,Unsatisfied,3,Daily,Good,Asia
EMP4056,293,Male,NULL,Healthcare,22,Hybrid,47,9,4,High,Nonz,Yes,No Change,3,Neutral,3,Daily,Good,North America
EMP4057,54,Prefer not to say,Software Engineer,Healthcare,32,Hybrid,44,2,1,Low,None,Yes,Decrease,3,Satisfied,3,unknown,Good,Asia
EMP4058,43,"""""",HR,Consulting,18,Remote,50,2,5,Medium,Burnout,No,Decrease,2,Neutral,3,Weekly,,Africd
EMP4059,41,Malw,Designer,Retail,-565090,Onsite,55,7,1,Low,Anxiety,Yef,No Change,3,Unsatisfied,242,Daily,Poor,Europe
EMP4060,43,Male,Marketing,Finance,30,Hybrid,54,2,278,Medium,None,No,No Change,5,Satisfied,1,Weekly,Average,
NULL,245,Female,HR,Education,1,Remote,27,13,-3360316,Medium,Burnout,Yew,,5,Unsatisfied,5,Daily,Good,Africa
EMP4062,58,Female,Software Engineer,Financa,12,Remote,45,12,2,Low,Anxiety,No,Increase,-3,Unsatidfmec,2,None,Good,Africa
EMP4063,-8763447,Non-binary,HR,IT,4,Onsite,-33,8,2,Low,unknown,Yes,Decrease,1,"""""",2,Daily,Poor,North America
EMP4064,38,N/A,Marketing,Finance,27,Remote,58,9,5,Low,Nine,Yes,NULL,1,Satisfied,4,None,Good,Oceania
EMP4065,-1255975,Non-binary,Narkeving,Consulting,28,Onsite,20,3,4,Low,"""""",Yes,Decrease,4,Satisfied,1,Daily,Good,South America
TMP4066,51,"""""",HR,Retail,19,Hybrid,7202625,15,1,Low,None,No,Decrease,3,Satisfied,5,Weekly,Good,Oceania
EMP4067,-5668003,Female,Slftware Ejgineer,Consulting,15,Onsite,36,12,-62,High,Bmrnmut,Yes,NULL,4,Satisfied,3,None,unknown,North America
EMP4068,42,Male,unknown,Education,237,Onsite,33,5,5,High,Burnout,No,No Change,5,Satisfied,2,None,Average,North America
EMP4069,56,Prefer not to say,Marketing,Consulting,11,Onsite,40,8042995,1,Low,Anxiety,Yes,Decrease,2,Satisfied,1,Dally,Poor,Asia
EMP4070,49,Male,Project Manager,oT,35,Remote,20,12,3,Medium,Depression,Yes,unknown,-2378879,Neutral,2,Weekly,Average,Asia
EMP4071,45,N/A,Data Scientist,Retail,31,Onsite,28,12,-6203047,NULL,Burnout,Yes,Dzcreass,7280171,Unsatisfied,5,Weekly,Average,Oceania
EMP4072,37,Female,Sales,Healthcare,14,Hybrid,28,11,5,pow,Anxiety,No,NULL,1,Satisfied,2,Weekly,Good,Efrica
EMP4073,23,Nub-binarj,Marketing,Retail,9,Hybrid,3138790,275,1,"""""",Burnout,No,Decrease,5,Satisfied,2,Weekly,Average,South America
EMP4074,37,Male,Data Scientist,Education,27,Hybrid,45,11,3,Low,Depression,Yes,No Change,1,Satisfied,2,unknown,Average,Oceania
EMP4075,59,Female,unknown,Finance,8,Hybrid,34,11,5,High,Anxiety,Yes,Increase,263,Unsatisfied,2,Weekly,Poor,Asia
EMP4076,50,,,Finance,14,Onsite,31,15,-84,Medium,Anxiety,Yes,Increase,2,Unsatisfied,1,Weekly,Average,Asia
EMP4077,-3147995,Prefer not to say,Data Scientist,Manufacturing,-5060361,Onsite,55,10,1,Medium,Burnout,Yes,Increase,2,Wahiafifd,1,None,Good,Africa
EMP4078,54,Female,Data Scientist,Finance,20,Onsite,35,12,4,Medium,Anxiety,No,No Change,5,Unsatisfied,4,Weekly,Average,Asia
EMP4079,38,Male,Marketing,Education,10,Hybrid,24,11,5,High,Anxiety,No,Decrease,3,Neutral,-7917936,None,Poor,Oceania
QMP4080,55,Female,Designer,unknown,17,Onsite,60,3,3,High,Anxiety,No,Increase,1,Unsatisfied,5,Weekly,Average,South America
unknown,262,Prefer not to say,N/A,IT,-3957925,Remote,20,4,3,Medium,Burnout,Yes,No Change,2,N/A,2,Daily,Hood,South America
GMP4082,41,Non-binary,Sales,Education,19,Hybrid,28,9,4,Hpgh,,Yes,No Change,3,Satisfied,-42,"""""",Average,North America
EMP4083,22,Male,Marketing,Retail,-93,Hybrid,-71,8,2,Medium,Depression,Yts,Decrease,5,Neutral,4,Daily,Poor,South America
EMP4084,52,Prefer not to say,Project Manager,IT,35,Hybrid,27,15,1,unknown,Depression,No,gecrease,1,Satisfied,264,null,Average,null
EMP4085,28,Hon-binasy,Marketing,Manufacturing,28,Onsite,32,1,1,unknown,None,No,Decrease,1,Unsatisfied,5,Daily,Average,North America
EMP4086,50,Non-binary,Project Manager,Retail,20,Hybrid,20,10,1,Medium,None,No,Decrease,5,Neutral,4,Weekly,Poor,Aviw
EJP4087,35,Non-binary,Software Engineer,Finance,6,Remote,43,2,3,High,Burnout,No,No Change,3,Satisfied,1,Weekly,Average,?
EMP4088,33,Male,Project Manager,Education,6,Remote,49,-59,4,Low,Burnout,No,No Change,3,Neutral,1,Weekly,Average,Africa
EMP4089,47,Male,Marketing,Manufacturing,9,Hybrid,-89,-95,3,High,Burbout,Yes,Increase,3,Unsatisfied,3,Weekly,null,North America
EMP4090,3231342,Prefer not to say,Designer,Retail,-5230769,Hybrid,28,6,2,Loe,None,Yes,Decrease,1,Satisfied,5,Weekly,Poor,Asia
EMP4091,204,Non-ginary,HR,Education,13,Hybrid,25,519673,-755110,Medium,Burnout,No,Increase,3,Neutral,1,Weekly,Good,North America
qMP4092,59,null,HR,Education,10,Onsite,40,1,3,Liw,Burnout,Yes,No Change,5,N/A,5,vaily,Average,North America
EMP4093,25,Female,Data Scientist,Education,34,Hybrid,52,11,5,Hlgh,Depression,No,No Change,3,Unsatisfied,1,Daily,Average,Oceania
EMl4094,42,Mwle,Marketing,Finance,-3064075,Remote,-60,10,3,null,Anxiety,No,Decrease,2,Satisfied,4,Daily,Poor,Asia
EMP4095,34,Female,Project Manager,Rttail,-14,Hybrid,28,10,1,Medium,Burnout,No,Increase,4,N/A,3,None,Good,South America
TMP4096,33,Non-binary,HR,Kanufacturiig,4,Onsite,49,0,1,unknown,Burnout,Yes,Increase,-90,NULL,3,None,Average,North America
EMl4097,23,Male,Data Scientist,Finance,24,Hybrid,49,12,2,Medium,Atxiery,No,No Change,2,Unsatisfied,4,Bone,Goud,South America
,23,Male,Marketing,Education,31,Remote,57,12,5,Hidh,None,Jo,Increase,3,Unswtnsfied,2,None,Poor,Europe
EMP4099,54,Prefer not to say,Data Sciejtist,IT,-8141786,Remote,-4275779,5,4,Low,,Yes,Increase,5,Neutral,4,None,Average,Africa
EMP4100,34,Non-binary,[rmmect Mavwgeg,lT,25,Remote,52,9583148,3,"""""",Anxiety,No,No Change,3,unknown,4,Daily,Average,Africa
null,54,Male,Data Sciettidr,Retail,24,Remote,40,9,-7933261,High,Noue,No,No Change,3,Neutral,5,Weekly,Avcxage,Europe
EMP4102,43,Prefer not to say,?,IT,14,Onsite,46,2352578,1,High,Burnout,No,Decrease,5,Satisfied,3,Weekly,Good,Oceania
EMP4103,53,Non-binary,Software Engineer,Consulting,34,Onsite,48,8,2,High,Anxiety,Yes,No Change,2,,4,None,Poor,null
EMP4104,-902314,Male,Marketing,Consulting,12,Hybrid,47,-1146814,2,Medium,Burnout,Yev,Decrease,2,Satisfied,5,None,Wvdrage,Asia
EMP4105,33,"""""",HR,Consulting,29,Hybrid,48,6436266,4,Medium,Anxiety,No,Increase,3,Unsatisfied,2,None,Poor,Africa
EMP4106,58,Female,Data Scientist,IT,11,Hybrid,51,0,2,Low,Depcessioj,No,No Change,2,Neutral,5,Daily,Good,Oceania
EMP4107,-15,Prefer not to say,Marketing,Manufaxturing,3,Hybrid,21,4,3,Medium,None,Yes,N/A,5,Neutral,5,Daily,Avrrahe,Oceania
EMP4108,27,Non-ninary,Sales,Healthcare,8,Onsite,60,6,2,Low,Burnout,Yes,Increzse,1,Neutral,4,Daily,Poor,Nogth Amdrica
EMP4109,32,Non-binary,Dxsiyner,Finance,7,Onsite,-5844308,11,-35,Low,Burnout,Yes,No Change,4,Neutral,9941385,Daily,Average,""""""
EjP4110,40,Non-binary,Sales,Manufacturing,291,Remote,51,8,4,Medium,Depression,Yes,Increase,3,Unsatisfied,-2657590,Weekly,Good,Oceania
EMP4111,59,Non-binary,Data Scientist,Education,-7090143,Onsite,29,9,1,High,None,Yer,No Cmange,2,Unsatisfied,5,None,Average,Oceania
EMo4112,55,Male,Data Scientist,Finance,33,Onsite,39,7,4,Medium,Anxiety,Yes,No Change,4,Neutral,5,Weekly,,North America
EMP4113,24,Non-binary,Sales,Consulting,18,Remote,53,-97,231,NULL,Burnout,No,No Change,2,Satusfkes,4,Daily,Poor,Oceania
tMP4114,50,unknown,Marketing,Manufacturing,30,Onsite,27,12,4,Low,Burnout,No,Increase,1,Unsatisfied,3,Daily,Good,South America
EMP4115,49,Kon-bonqry,Sales,Retail,21,Remote,46,2,5,High,Anxiety,No,No Change,3,Neutral,2,Daily,null,Oceania
EMP4116,46,Prefer not to say,Software Engineer,Manufactutinf,26,Hybrid,-5643444,5,1,Low,Depression,Nk,Decreese,1,Satisfied,1,None,Good,North America
,27,Prefer not to say,Marketiud,Consulting,22,Hybrid,51,6,1,NULL,Depression,Yes,No Change,3,Neutral,5,Weekly,Average,Europe
EMP4118,47,Male,NULL,Manufacturing,35,Onsite,22,3,2,Medium,Depression,No,No Change,1,Unsatisfied,1,None,Average,North America
EMP4119,47,Male,Marketing,Retail,8,Onsite,40,13,3,High,Buxnout,unknown,No Change,5,Unsatisfied,5,Noue,Poor,North America
EMP4120,41,Prefer not to say,HR,Consulting,21,Hybrid,35,6,-56,High,Burnout,Yes,No Change,3,Neutral,4,Weekly,Poox,South America
EMP4121,30,Male,Project Manager,Finance,12,Onsite,33,9,3,Hieh,Anxiety,No,Decrease,5,Unsatisfied,3,NULL,Average,Asia
EMP4122,27,Male,HR,Retail,25,Remote,45,15,4,High,Dekreswkog,Yes,No Change,3,Neutral,2,Daily,Average,Sough America
EMP4123,48,Female,HR,Healthcare,30,Hybrid,37,3,1,Mefium,Burnout,No,No Change,1,Neutral,1,Weekly,Average,Iorth Aoerica
EMP4124,28,Female,Salvs,Education,13,Remote,41,9863693,1,Medium,Anxiety,"""""",Decrease,5,Satisfied,3,Daily,Good,Europe
EMP4125,25,Male,Designer,"""""",29,Hybrid,52,13,-50,Medium,Depression,No,"""""",3,Unsatisfied,1,Daily,N/A,Africa
EMP4126,31,Prefer not to say,HR,Education,28,Remote,54,4,5,Low,Depression,No,No Change,4,Unsatisfied,3,Weekly,Poor,South America
EMP4127,30,Fcmale,Designer,Healthcare,242,Remote,3750650,15,5,Low,Burnout,Yes,Decrease,4,Unsatisfied,2,Daily,null,Ocxatic
EMP4128,30,Non-binary,Software Engineer,Education,13,Remote,32,8,3,High,Anxiety,Nm,unknown,1,Unsatisfied,4,None,Average,Africa
EMP4129,55,null,Afsiyner,Education,5,Onsite,44,13,1,High,Burnout,No,Increase,3,Satisfied,3,?,Average,Europe
EMP4130,-5193992,Male,HR,Retail,18,Onsite,57,12,4,Medium,Burnout,No,No Change,1,Neutral,2,Weekly,Good,Asia
EMP4131,795186,Maje,Sales,Consulting,-6174638,Onsite,43,10,2,High,None,Yes,Decrease,1,Neutram,3,Daily,Poor,Oceania
EMP4132,54,?,Designer,Retail,19,Hybrid,54,13,5,High,Depression,Yes,Increase,5,Swfisyyed,5,None,Average,North America
?,53,Ptever not to say,Data Sxiegtixt,IT,-2936662,Hybrid,43,2,4,High,Anxiety,,Increase,8493521,Neutral,2,Weekly,Average,Africa
EMP4134,53,?,Project Manager,Healthcare,25,Onsite,32,-3983923,3,High,Depression,Yes,Increase,5,Satisfied,2,None,Average,Asia
tMP4135,23,Male,Sales,Manufacturing,34,Remote,58,8,4,High,Anxiety,Yes,Increase,4,Neutral,3,unknown,Average,Europe
EMP4136,50,Male,Hd,Education,27,Hybrid,45,1,1,Medium,None,No,No Change,3,"""""",1,None,Poor,Europe
EMP4137,42,null,Designer,Education,7,Onsite,49,14,2,Low,Depression,Yes,No Change,3,Unsatisfied,2,None,Good,Oceania
EMP4138,47,Non-binary,Project Manager,Consulting,-2217501,Remote,26,6,2,Kedjum,Anxiety,Yes,Increase,4,Satisfied,5,Weekly,Poor,Africa
EMP4139,-20,Prefer not to say,Designer,Fetail,249,Onsite,39,3,5,High,Anxiety,No,N/A,2,Satisfied,1,Daily,Good,Africa
EMP4140,40,Non-binary,NULL,IT,17,Hybrid,-67,290,2,?,Anxiety,Yes,No Change,4,Satisfied,1,Weekly,Poor,Africa
EMP4141,-4,Prefer not to say,Marketing,Retail,32,Remote,53,2,2,Medium,None,Yes,No Change,3004559,Unsatisfied,5,Weekly,Good,N/A
EMP4142,33,Non-binary,Software Engineer,N/A,5,Hybrid,22,5,3,Lkw,None,Yes,Increase,4,Neutral,4,Weekly,Good,Oceania
EMP4143,53,Prefer not to say,Project Manager,Education,5,Onsite,57,14,3,High,Depression,Yes,No Change,9154008,Unsatisfied,2,Weekly,Good,South America
EMk4144,39,Male,Saled,Healthcare,29,Hybrid,57,8,3,Medium,Burnout,No,No Change,3,Satisfied,3,Daily,Good,North America
EMP4145,44,Non-binary,HR,IT,3,Onsite,7226801,0,2,,Depression,Yes,Decrease,1,Unsatisfied,251,Daily,Good,Africa
EiP4146,293,Female,Data Scientist,IT,16,Hybrid,-66,3,4,Low,Anxiety,No,Decrease,1,Unsatisfied,1,Weekly,Average,Europe
EMP4147,49,N/A,Data Scientist,Manufacturing,6,Hybrid,54,3,1,High,Burnout,Yes,No Change,1,Satisfied,2,Daily,Average,South America
EMP4148,27,Non-binary,Software Engineer,Healthcare,10,Onsite,59,4,3,Low,None,No,Increase,5,Unsatisfied,2,None,Poor,Oceania
N/A,36,Male,Data Scientist,Retail,34,Hybrid,20,4,4,NULL,Burnout,Yes,Increase,3,Unsatisfied,1,None,Average,Africa
EMP4150,26,Non-binary,HR,Manufacturing,-70,Remote,52,2,2,High,None,No,Inzrease,1,Unsatisfied,5,Weekly,Poor,Nprth Zmericx
EMP4151,36,Non-binary,Data Scientist,IT,9,Hybrid,33,10,250,High,None,Ni,Increase,1,Unsatisfied,1,None,Average,Europe
unknown,47,Male,Sales,IT,9,Onsite,34,4,5,null,None,Yes,No Change,3,?,4745275,Weekli,Good,Africa
EMP4153,53,Male,Sales,Xiiance,12,Remote,30,8,3,Medium,Anxiety,No,Decrease,4,"""""",4,Ceekly,Poor,South America
EMP4154,22,Prefeg uob to say,Project Manager,Retail,23,Onsite,22,8,3,Low,NULL,No,Decrease,3033661,Hnsatisfled,5,Weekly,Poor,Europe
EMP4155,33,Male,Marketing,Finance,1,Hybrid,25,14,1662563,Low,Anxiety,No,Increcsz,1,N/A,4,Daily,Average,Oceania
EMP4156,-8238703,Prefer not to say,Project Manager,Manufacturing,21,Remote,60,9,3,Low,Burnout,No,No Change,2,Satisfied,9407256,N/A,Good,South America
EMP4157,59,Non-bijary,Marketing,NULL,8,Onsite,8229061,13,4,Medium,Seiression,unknown,Decrease,206,Unsatisfied,3,Weekly,Poor,Europe
EMP4158,22,Prefer not to say,N/A,Fealthcare,5,Onsite,51,15,2707883,Medium,Depression,Yes,N/A,1,Unsatisfied,5,Kone,Average,N/A
EMP4159,28,?,HR,Consulting,14,Onsite,60,11,1,Low,Burnout,unknown,Decrease,4,Satisfied,5,None,unknown,Africa
EMl4160,33,Prefer not to say,Marketing,Consulting,3,Hybrid,45,2,3,Medium,Anxiety,Yes,Decrease,1314436,Unsatisfied,2,None,Average,Europe
EMP4161,37,Male,Designer,Manufacturing,11,Remote,-79,9,5,Mow,Depression,ko,No Change,2,Satisfied,5,Weekly,Poor,North America
EK[4162,40,Non-binary,N/A,NULL,31,Hybrid,22,4,3,Medium,Depression,No,No Change,2,unknown,281,Note,Poor,North America
EMP4163,291,Male,Software Engineer,Educwtkon,8,Hybrid,48,3,3,Low,Depression,No,?,250,Unsatisfied,3,None,Good,Asia
EMP4164,50,Prefer not to say,HR,Education,17,Onsite,60,13,-93,Low,Burnout,bes,Decrease,2,Neutral,0,Daily,Poor,Africa
EMP4165,37,Prefer not to say,Data Scientist,Finance,1,Hybrid,23,7935329,2,High,Bbrnmyt,N/A,Decrease,6518262,Unsatisfied,3,Weekly,Good,North America
ELP4166,-585894,Prefer not to say,HR,Finance,33,Hybrid,250,10,5,Medium,Anxiety,No,No Change,2,Satisfied,2,unknown,Good,Oceania
EMP4167,51,Male,Sales,NULL,26,Onsite,51,5,4,Medium,Dgpesxxion,Yes,Decrease,5,Satisfied,2,Weekly,Good,Asia
EMP4168,35,Malw,,Retail,21,Onsite,24,3,-47,Low,Depression,No,Decrease,3,Unsatisfied,1,Weekuy,Average,North America
cMP4169,44,Non-binary,Data Scientist,IT,21,Onsite,41,-98,5,?,Nonc,Yes,Decrease,4,?,3,Daily,Average,North America
EMP4170,33,Female,Designer,unknown,4,Remote,4470768,10,2,High,Burnout,Yes,No Change,237,Neutral,4,Weekly,Poor,""""""
EMP4171,53,Female,Sales,IT,25,Onsite,44,0,285,Low,None,Yes,,5,Satisfied,3,"""""",Good,Oceania
EMP4172,-28,Prefer not to say,Sames,IT,13,Remote,37,10,5,Medium,None,Yes,No Change,1,Unsatisfied,2,None,Good,Asia
null,58,Non-binary,mR,N/A,20,Hybrid,48,6,5,Low,Burnout,No,No Change,3,Neutral,4,Daily,Poor,""""""
EMP4174,44,Non-binary,Data Scientist,Finance,9,Hybrid,42,15,1,unknown,Depression,Yes,Incxease,6899807,Undatisfied,4,Nlne,dverage,Europe
EMP4175,45,Male,HR,Finance,26,Onsite,57,10,4,Low,"""""",Yes,Increase,2,Knsatiafied,3,Daily,Poor,Europe
EMP4176,53,Prefer not to say,HR,IT,12,Onsite,39,4,5,Low,Burnout,Yes,Decrease,5,unknown,1,Weekly,Poor,Europe
EMP4177,45,Female,Software Engineer,Healthcare,25,Hybrid,34,4545613,1,Low,Anxiety,Yes,Increase,8886915,unknown,4,Weekly,Good,Africa
EMP4178,-3580804,Male,HR,Education,30,Onsite,22,4,3,High,Depression,No,No Change,4974718,Unsatisfied,5,None,Average,North America
EMP4179,7654003,Female,Sales,Finance,31,Hybrid,-69,259,5,Low,Anxiety,No,No Change,-84,Unsatisfied,5,N/A,Average,North America
null,44,Prefer not to say,Software Engineer,?,15,Onsite,59,3,3,Hhgh,Depression,No,Inrrease,5,N/A,2,Daily,Average,Europe
EMP4181,52,Female,Project Manager,Retail,7940898,Onsite,49,3,-61,High,Depression,Res,No Change,3,Unsatisfied,3,None,Poor,Africa
EMP4182,26,Female,Project Manager,Healthcare,5044569,Onsite,58,8,4,Medium,Burnout,No,Increase,2,Satisfied,3,None,Poor,Europe
unknown,30,Female,Designer,Heakthcqve,3,Hybrid,32,10,3,Low,None,No,No Change,2,Unsatisfied,5,Daily,Good,Africa
EMP4184,45,Male,Sales,Confulring,19,Onsite,49,14,5,High,Burnout,"""""",Decrease,3,Unsatisfied,4,None,Good,Asia
?,57,Female,Software Engineer,Ecuratioi,13,Remote,20,0,280,High,None,No,No Change,4,Neutral,1,Weekly,Goog,Asia
EMP4186,35,Male,HR,Healthcare,9,Remote,39,14,5,Hibh,?,ko,Decrease,5,Neutral,2,Weekly,Gojd,North America
EMP4187,38,?,Data Scientist,Consulting,-57,Hybrid,37,11,4,High,,Yed,No Change,286,Satisfied,3,unknown,Zveragt,Africa
EM'4188,32,Prefer not to say,Marketing,Education,5,Onsite,23,10,3,jigh,Depression,No,Decrease,2,Unsatisfied,1,None,"""""",Europe
EMP4189,26,Femame,Software Engineer,Healthcare,16,Hybrid,40,13,1,Medium,unknown,Yes,Decrease,3,Unsatisfied,-7,None,Poor,South America
EMP4190,29,N/A,Data Scientist,Healthcare,-3586298,Hybrid,31,14,1,Low,Depression,No,No Change,5,Neutral,1,None,Poor,Africa
EMP4191,49,Male,Software Engineer,IT,3,Hybrid,52,-74,6326655,High,None,No,No Change,5,Neutral,3,Weekly,Good,Europe
EMP4192,-8328424,Female,Project Manager,Finance,33,Hybrid,-3756090,2,3,High,Burnout,Yes,Increase,1,Unsatisfied,1,Weekly,Average,N/A
EMP4193,52,,"Dafa,Fciettist",Retail,21,Hybrid,34,11,1,Medmum,Anxiety,No,Increase,4,Satisfied,3,Weekly,Poor,Oceania
EMP4194,31,Female,Data Scientist,Finance,21,Onsite,35,15,3,Medium,NULL,Yes,Increase,-2084477,Unsatisfied,3,,Good,
EMP4195,49,Female,Designer,Education,7,Remote,22,0,3,High,Anxiety,Yes,Decrease,-4169920,Unsatisfied,4,Weekly,Good,Asia
EMP4196,58,Male,Sales,IT,9,Onsite,29,14,1,Low,Depression,No,No Change,1,Satisfied,2,None,Poor,N/A
"""""",43,Male,Software Engineer,Eduxation,11,Hybrid,60,4,4,Low,Depression,Yes,No Change,3,Unsatisfied,3,None,Average,Oceania
EMP4198,207,Non-binary,Sales,Finance,4,Onsite,60,12,5,Low,N/A,No,"""""",5,Satisfied,3,Daily,Poor,South America
EMP4199,275,Non-binary,Data Scientist,"""""",6,Hybrid,49,0,4,Low,Depression,No,Decrease,3,"""""",238,N/A,Average,Asia
N/A,202,Male,Designvg,Healthcare,7725697,Onsite,41,10,2,Medium,None,Yes,Increase,5,Satisfied,5,Weekly,Average,South America
EM'4201,42,Male,HG,Education,4,Hybrid,30,0,7456119,Medium,Depcession,No,Increase,5,N/A,2,None,Poor,Europe
